date;isPartial;type_voedsel;product;keyword;interest
2021-11-14;False;groenten;paprika;paprika;77
2021-11-21;False;groenten;paprika;paprika;74
2021-11-21;False;groenten;paprika;paprika;74
2021-11-28;False;groenten;paprika;paprika;66
2021-11-28;False;groenten;paprika;paprika;66
2021-12-05;False;groenten;paprika;paprika;67
2021-12-05;False;groenten;paprika;paprika;67
2021-12-12;False;groenten;paprika;paprika;66
2021-12-12;False;groenten;paprika;paprika;66
2021-12-19;False;groenten;paprika;paprika;83
2021-12-19;False;groenten;paprika;paprika;83
2021-12-26;False;groenten;paprika;paprika;74
2021-12-26;False;groenten;paprika;paprika;74
2017-12-31;False;groenten;pumpkin;pompoen;22
2018-01-07;False;groenten;pumpkin;pompoen;21
2018-01-14;False;groenten;pumpkin;pompoen;27
2018-01-21;False;groenten;pumpkin;pompoen;26
2018-01-28;False;groenten;pumpkin;pompoen;24
2018-02-04;False;groenten;pumpkin;pompoen;24
2018-02-11;False;groenten;pumpkin;pompoen;27
2018-02-18;False;groenten;pumpkin;pompoen;21
2018-02-25;False;groenten;pumpkin;pompoen;22
2018-03-04;False;groenten;pumpkin;pompoen;21
2018-03-11;False;groenten;pumpkin;pompoen;22
2018-03-18;False;groenten;pumpkin;pompoen;20
2018-03-25;False;groenten;pumpkin;pompoen;13
2018-04-01;False;groenten;pumpkin;pompoen;15
2018-04-08;False;groenten;pumpkin;pompoen;11
2018-04-15;False;groenten;pumpkin;pompoen;15
2018-04-22;False;groenten;pumpkin;pompoen;10
2018-04-29;False;groenten;pumpkin;pompoen;9
2018-05-06;False;groenten;pumpkin;pompoen;11
2018-05-13;False;groenten;pumpkin;pompoen;8
2018-05-20;False;groenten;pumpkin;pompoen;8
2018-05-27;False;groenten;pumpkin;pompoen;8
2018-06-03;False;groenten;pumpkin;pompoen;8
2018-06-10;False;groenten;pumpkin;pompoen;10
2018-06-17;False;groenten;pumpkin;pompoen;8
2018-06-24;False;groenten;pumpkin;pompoen;5
2018-07-01;False;groenten;pumpkin;pompoen;7
2018-07-08;False;groenten;pumpkin;pompoen;11
2018-07-15;False;groenten;pumpkin;pompoen;12
2018-07-22;False;groenten;pumpkin;pompoen;9
2018-07-29;False;groenten;pumpkin;pompoen;12
2018-08-05;False;groenten;pumpkin;pompoen;11
2018-08-12;False;groenten;pumpkin;pompoen;25
2018-08-19;False;groenten;pumpkin;pompoen;19
2018-08-26;False;groenten;pumpkin;pompoen;22
2018-09-02;False;groenten;pumpkin;pompoen;28
2018-09-09;False;groenten;pumpkin;pompoen;33
2018-09-16;False;groenten;pumpkin;pompoen;38
2018-09-23;False;groenten;pumpkin;pompoen;60
2018-09-30;False;groenten;pumpkin;pompoen;70
2018-10-07;False;groenten;pumpkin;pompoen;65
2018-10-14;False;groenten;pumpkin;pompoen;68
2018-10-21;False;groenten;pumpkin;pompoen;74
2018-10-28;False;groenten;pumpkin;pompoen;67
2018-11-04;False;groenten;pumpkin;pompoen;63
2018-11-11;False;groenten;pumpkin;pompoen;49
2018-11-18;False;groenten;pumpkin;pompoen;36
2018-11-25;False;groenten;pumpkin;pompoen;42
2018-12-02;False;groenten;pumpkin;pompoen;32
2018-12-09;False;groenten;pumpkin;pompoen;31
2018-12-16;False;groenten;pumpkin;pompoen;37
2018-12-23;False;groenten;pumpkin;pompoen;35
2018-12-30;False;groenten;pumpkin;pompoen;32
2019-01-06;False;groenten;pumpkin;pompoen;24
2019-01-13;False;groenten;pumpkin;pompoen;34
2019-01-20;False;groenten;pumpkin;pompoen;33
2019-01-27;False;groenten;pumpkin;pompoen;32
2019-02-03;False;groenten;pumpkin;pompoen;31
2019-02-10;False;groenten;pumpkin;pompoen;22
2019-02-17;False;groenten;pumpkin;pompoen;22
2019-02-24;False;groenten;pumpkin;pompoen;20
2019-03-03;False;groenten;pumpkin;pompoen;18
2019-03-10;False;groenten;pumpkin;pompoen;17
2019-03-17;False;groenten;pumpkin;pompoen;17
2019-03-24;False;groenten;pumpkin;pompoen;13
2019-03-31;False;groenten;pumpkin;pompoen;15
2019-04-07;False;groenten;pumpkin;pompoen;17
2019-04-14;False;groenten;pumpkin;pompoen;13
2019-04-21;False;groenten;pumpkin;pompoen;10
2019-04-28;False;groenten;pumpkin;pompoen;15
2019-05-05;False;groenten;pumpkin;pompoen;13
2019-05-12;False;groenten;pumpkin;pompoen;9
2019-05-19;False;groenten;pumpkin;pompoen;14
2019-05-26;False;groenten;pumpkin;pompoen;8
2019-06-02;False;groenten;pumpkin;pompoen;9
2019-06-09;False;groenten;pumpkin;pompoen;9
2019-06-16;False;groenten;pumpkin;pompoen;8
2019-06-23;False;groenten;pumpkin;pompoen;7
2019-06-30;False;groenten;pumpkin;pompoen;10
2019-07-07;False;groenten;pumpkin;pompoen;8
2019-07-14;False;groenten;pumpkin;pompoen;12
2019-07-21;False;groenten;pumpkin;pompoen;9
2019-07-28;False;groenten;pumpkin;pompoen;10
2019-08-04;False;groenten;pumpkin;pompoen;18
2019-08-11;False;groenten;pumpkin;pompoen;14
2019-08-18;False;groenten;pumpkin;pompoen;19
2019-08-25;False;groenten;pumpkin;pompoen;17
2019-09-01;False;groenten;pumpkin;pompoen;27
2019-09-08;False;groenten;pumpkin;pompoen;28
2019-09-15;False;groenten;pumpkin;pompoen;33
2019-09-22;False;groenten;pumpkin;pompoen;39
2019-09-29;False;groenten;pumpkin;pompoen;57
2019-10-06;False;groenten;pumpkin;pompoen;62
2019-10-13;False;groenten;pumpkin;pompoen;66
2019-10-20;False;groenten;pumpkin;pompoen;82
2019-10-27;False;groenten;pumpkin;pompoen;79
2019-11-03;False;groenten;pumpkin;pompoen;60
2019-11-10;False;groenten;pumpkin;pompoen;53
2019-11-17;False;groenten;pumpkin;pompoen;43
2019-11-24;False;groenten;pumpkin;pompoen;40
2019-12-01;False;groenten;pumpkin;pompoen;37
2019-12-08;False;groenten;pumpkin;pompoen;38
2019-12-15;False;groenten;pumpkin;pompoen;38
2019-12-22;False;groenten;pumpkin;pompoen;43
2019-12-29;False;groenten;pumpkin;pompoen;29
2020-01-05;False;groenten;pumpkin;pompoen;33
2020-01-12;False;groenten;pumpkin;pompoen;33
2020-01-19;False;groenten;pumpkin;pompoen;26
2020-01-26;False;groenten;pumpkin;pompoen;25
2020-02-02;False;groenten;pumpkin;pompoen;26
2020-02-09;False;groenten;pumpkin;pompoen;26
2020-02-16;False;groenten;pumpkin;pompoen;21
2020-02-23;False;groenten;pumpkin;pompoen;19
2020-03-01;False;groenten;pumpkin;pompoen;20
2020-03-08;False;groenten;pumpkin;pompoen;22
2020-03-15;False;groenten;pumpkin;pompoen;21
2020-03-22;False;groenten;pumpkin;pompoen;20
2020-03-29;False;groenten;pumpkin;pompoen;25
2020-04-05;False;groenten;pumpkin;pompoen;19
2020-04-12;False;groenten;pumpkin;pompoen;17
2020-04-19;False;groenten;pumpkin;pompoen;19
2020-04-26;False;groenten;pumpkin;pompoen;17
2020-05-03;False;groenten;pumpkin;pompoen;16
2020-05-10;False;groenten;pumpkin;pompoen;16
2020-05-17;False;groenten;pumpkin;pompoen;16
2020-05-24;False;groenten;pumpkin;pompoen;12
2020-05-31;False;groenten;pumpkin;pompoen;12
2020-06-07;False;groenten;pumpkin;pompoen;13
2020-06-14;False;groenten;pumpkin;pompoen;12
2020-06-21;False;groenten;pumpkin;pompoen;10
2020-06-28;False;groenten;pumpkin;pompoen;16
2020-07-05;False;groenten;pumpkin;pompoen;15
2020-07-12;False;groenten;pumpkin;pompoen;13
2020-07-19;False;groenten;pumpkin;pompoen;12
2020-07-26;False;groenten;pumpkin;pompoen;12
2020-08-02;False;groenten;pumpkin;pompoen;14
2020-08-09;False;groenten;pumpkin;pompoen;13
2020-08-16;False;groenten;pumpkin;pompoen;20
2020-08-23;False;groenten;pumpkin;pompoen;27
2020-08-30;False;groenten;pumpkin;pompoen;28
2020-09-06;False;groenten;pumpkin;pompoen;36
2020-09-13;False;groenten;pumpkin;pompoen;36
2020-09-20;False;groenten;pumpkin;pompoen;44
2020-09-27;False;groenten;pumpkin;pompoen;61
2020-10-04;False;groenten;pumpkin;pompoen;80
2020-10-11;False;groenten;pumpkin;pompoen;89
2020-10-18;False;groenten;pumpkin;pompoen;90
2020-10-25;False;groenten;pumpkin;pompoen;100
2020-11-01;False;groenten;pumpkin;pompoen;65
2020-11-08;False;groenten;pumpkin;pompoen;65
2020-11-15;False;groenten;pumpkin;pompoen;52
2020-11-22;False;groenten;pumpkin;pompoen;42
2020-11-29;False;groenten;pumpkin;pompoen;41
2020-12-06;False;groenten;pumpkin;pompoen;40
2020-12-13;False;groenten;pumpkin;pompoen;35
2020-12-20;False;groenten;pumpkin;pompoen;50
2020-12-27;False;groenten;pumpkin;pompoen;32
2021-01-03;False;groenten;pumpkin;pompoen;38
2021-01-10;False;groenten;pumpkin;pompoen;32
2021-01-17;False;groenten;pumpkin;pompoen;33
2021-01-24;False;groenten;pumpkin;pompoen;32
2021-01-31;False;groenten;pumpkin;pompoen;30
2021-02-07;False;groenten;pumpkin;pompoen;33
2021-02-14;False;groenten;pumpkin;pompoen;33
2021-02-21;False;groenten;pumpkin;pompoen;22
2021-02-28;False;groenten;pumpkin;pompoen;23
2021-03-07;False;groenten;pumpkin;pompoen;20
2021-03-14;False;groenten;pumpkin;pompoen;22
2021-03-21;False;groenten;pumpkin;pompoen;20
2021-03-28;False;groenten;pumpkin;pompoen;13
2021-04-04;False;groenten;pumpkin;pompoen;18
2021-04-11;False;groenten;pumpkin;pompoen;21
2021-04-18;False;groenten;pumpkin;pompoen;15
2021-04-25;False;groenten;pumpkin;pompoen;15
2021-05-02;False;groenten;pumpkin;pompoen;16
2021-05-09;False;groenten;pumpkin;pompoen;15
2021-05-16;False;groenten;pumpkin;pompoen;15
2021-05-23;False;groenten;pumpkin;pompoen;17
2021-05-30;False;groenten;pumpkin;pompoen;12
2021-06-06;False;groenten;pumpkin;pompoen;9
2021-06-13;False;groenten;pumpkin;pompoen;9
2021-06-20;False;groenten;pumpkin;pompoen;10
2021-06-27;False;groenten;pumpkin;pompoen;8
2021-07-04;False;groenten;pumpkin;pompoen;11
2021-07-11;False;groenten;pumpkin;pompoen;8
2021-07-18;False;groenten;pumpkin;pompoen;10
2021-07-25;False;groenten;pumpkin;pompoen;14
2021-08-01;False;groenten;pumpkin;pompoen;13
2021-08-08;False;groenten;pumpkin;pompoen;15
2021-08-15;False;groenten;pumpkin;pompoen;19
2021-08-22;False;groenten;pumpkin;pompoen;19
2021-08-29;False;groenten;pumpkin;pompoen;24
2021-09-05;False;groenten;pumpkin;pompoen;24
2021-09-12;False;groenten;pumpkin;pompoen;33
2021-09-19;False;groenten;pumpkin;pompoen;33
2021-09-26;False;groenten;pumpkin;pompoen;44
2021-10-03;False;groenten;pumpkin;pompoen;65
2021-10-10;False;groenten;pumpkin;pompoen;68
2021-10-17;False;groenten;pumpkin;pompoen;79
2021-10-24;False;groenten;pumpkin;pompoen;91
2021-10-31;False;groenten;pumpkin;pompoen;67
2021-11-07;False;groenten;pumpkin;pompoen;51
2021-11-14;False;groenten;pumpkin;pompoen;48
2021-11-21;False;groenten;pumpkin;pompoen;37
2021-11-28;False;groenten;pumpkin;pompoen;39
2021-12-05;False;groenten;pumpkin;pompoen;38
2021-12-12;False;groenten;pumpkin;pompoen;35
2021-12-19;False;groenten;pumpkin;pompoen;41
2021-12-26;False;groenten;pumpkin;pompoen;28
2017-12-31;False;groenten;leek;prei;54
2018-01-07;False;groenten;leek;prei;70
2018-01-14;False;groenten;leek;prei;70
2018-01-21;False;groenten;leek;prei;57
2018-01-28;False;groenten;leek;prei;55
2018-02-04;False;groenten;leek;prei;70
2018-02-11;False;groenten;leek;prei;64
2018-02-18;False;groenten;leek;prei;66
2018-02-25;False;groenten;leek;prei;61
2018-03-04;False;groenten;leek;prei;72
2018-03-11;False;groenten;leek;prei;62
2018-03-18;False;groenten;leek;prei;52
2018-03-25;False;groenten;leek;prei;63
2018-04-01;False;groenten;leek;prei;49
2018-04-08;False;groenten;leek;prei;44
2018-04-15;False;groenten;leek;prei;39
2018-04-22;False;groenten;leek;prei;48
2018-04-29;False;groenten;leek;prei;47
2018-05-06;False;groenten;leek;prei;41
2018-05-13;False;groenten;leek;prei;44
2018-05-20;False;groenten;leek;prei;31
2018-05-27;False;groenten;leek;prei;25
2018-06-03;False;groenten;leek;prei;25
2018-06-10;False;groenten;leek;prei;29
2018-06-17;False;groenten;leek;prei;31
2018-06-24;False;groenten;leek;prei;34
2018-07-01;False;groenten;leek;prei;32
2018-07-08;False;groenten;leek;prei;30
2018-07-15;False;groenten;leek;prei;26
2018-07-22;False;groenten;leek;prei;27
2018-07-29;False;groenten;leek;prei;29
2018-08-05;False;groenten;leek;prei;27
2018-08-12;False;groenten;leek;prei;32
2018-08-19;False;groenten;leek;prei;33
2018-08-26;False;groenten;leek;prei;55
2018-09-02;False;groenten;leek;prei;44
2018-09-09;False;groenten;leek;prei;39
2018-09-16;False;groenten;leek;prei;35
2018-09-23;False;groenten;leek;prei;52
2018-09-30;False;groenten;leek;prei;44
2018-10-07;False;groenten;leek;prei;44
2018-10-14;False;groenten;leek;prei;48
2018-10-21;False;groenten;leek;prei;49
2018-10-28;False;groenten;leek;prei;40
2018-11-04;False;groenten;leek;prei;61
2018-11-11;False;groenten;leek;prei;56
2018-11-18;False;groenten;leek;prei;51
2018-11-25;False;groenten;leek;prei;58
2018-12-02;False;groenten;leek;prei;63
2018-12-09;False;groenten;leek;prei;69
2018-12-16;False;groenten;leek;prei;60
2018-12-23;False;groenten;leek;prei;53
2018-12-30;False;groenten;leek;prei;60
2019-01-06;False;groenten;leek;prei;62
2019-01-13;False;groenten;leek;prei;75
2019-01-20;False;groenten;leek;prei;85
2019-01-27;False;groenten;leek;prei;83
2019-02-03;False;groenten;leek;prei;77
2019-02-10;False;groenten;leek;prei;63
2019-02-17;False;groenten;leek;prei;60
2019-02-24;False;groenten;leek;prei;61
2019-03-03;False;groenten;leek;prei;69
2019-03-10;False;groenten;leek;prei;73
2019-03-17;False;groenten;leek;prei;58
2019-03-24;False;groenten;leek;prei;48
2019-03-31;False;groenten;leek;prei;58
2019-04-07;False;groenten;leek;prei;64
2019-04-14;False;groenten;leek;prei;54
2019-04-21;False;groenten;leek;prei;41
2019-04-28;False;groenten;leek;prei;50
2019-05-05;False;groenten;leek;prei;50
2019-05-12;False;groenten;leek;prei;46
2019-05-19;False;groenten;leek;prei;37
2019-05-26;False;groenten;leek;prei;35
2019-06-02;False;groenten;leek;prei;35
2019-06-09;False;groenten;leek;prei;29
2019-06-16;False;groenten;leek;prei;30
2019-06-23;False;groenten;leek;prei;27
2019-06-30;False;groenten;leek;prei;26
2019-07-07;False;groenten;leek;prei;36
2019-07-14;False;groenten;leek;prei;36
2019-07-21;False;groenten;leek;prei;20
2019-07-28;False;groenten;leek;prei;33
2019-08-04;False;groenten;leek;prei;41
2019-08-11;False;groenten;leek;prei;51
2019-08-18;False;groenten;leek;prei;45
2019-08-25;False;groenten;leek;prei;40
2019-09-01;False;groenten;leek;prei;46
2019-09-08;False;groenten;leek;prei;47
2019-09-15;False;groenten;leek;prei;55
2019-09-22;False;groenten;leek;prei;60
2019-09-29;False;groenten;leek;prei;56
2019-10-06;False;groenten;leek;prei;66
2019-10-13;False;groenten;leek;prei;65
2019-10-20;False;groenten;leek;prei;63
2019-10-27;False;groenten;leek;prei;75
2019-11-03;False;groenten;leek;prei;65
2019-11-10;False;groenten;leek;prei;65
2019-11-17;False;groenten;leek;prei;73
2019-11-24;False;groenten;leek;prei;56
2019-12-01;False;groenten;leek;prei;63
2019-12-08;False;groenten;leek;prei;60
2019-12-15;False;groenten;leek;prei;57
2019-12-22;False;groenten;leek;prei;52
2019-12-29;False;groenten;leek;prei;66
2020-01-05;False;groenten;leek;prei;66
2020-01-12;False;groenten;leek;prei;63
2020-01-19;False;groenten;leek;prei;63
2020-01-26;False;groenten;leek;prei;96
2020-02-02;False;groenten;leek;prei;77
2020-02-09;False;groenten;leek;prei;72
2020-02-16;False;groenten;leek;prei;67
2020-02-23;False;groenten;leek;prei;83
2020-03-01;False;groenten;leek;prei;85
2020-03-08;False;groenten;leek;prei;75
2020-03-15;False;groenten;leek;prei;75
2020-03-22;False;groenten;leek;prei;92
2020-03-29;False;groenten;leek;prei;100
2020-04-05;False;groenten;leek;prei;84
2020-04-12;False;groenten;leek;prei;89
2020-04-19;False;groenten;leek;prei;80
2020-04-26;False;groenten;leek;prei;82
2020-05-03;False;groenten;leek;prei;64
2020-05-10;False;groenten;leek;prei;72
2020-05-17;False;groenten;leek;prei;53
2020-05-24;False;groenten;leek;prei;48
2020-05-31;False;groenten;leek;prei;46
2020-06-07;False;groenten;leek;prei;46
2020-06-14;False;groenten;leek;prei;48
2020-06-21;False;groenten;leek;prei;36
2020-06-28;False;groenten;leek;prei;47
2020-07-05;False;groenten;leek;prei;51
2020-07-12;False;groenten;leek;prei;47
2020-07-19;False;groenten;leek;prei;44
2020-07-26;False;groenten;leek;prei;49
2020-08-02;False;groenten;leek;prei;41
2020-08-09;False;groenten;leek;prei;28
2020-08-16;False;groenten;leek;prei;51
2020-08-23;False;groenten;leek;prei;61
2020-08-30;False;groenten;leek;prei;62
2020-09-06;False;groenten;leek;prei;53
2020-09-13;False;groenten;leek;prei;54
2020-09-20;False;groenten;leek;prei;63
2020-09-27;False;groenten;leek;prei;70
2020-10-04;False;groenten;leek;prei;73
2020-10-11;False;groenten;leek;prei;87
2020-10-18;False;groenten;leek;prei;83
2020-10-25;False;groenten;leek;prei;79
2020-11-01;False;groenten;leek;prei;80
2020-11-08;False;groenten;leek;prei;97
2020-11-15;False;groenten;leek;prei;92
2020-11-22;False;groenten;leek;prei;85
2020-11-29;False;groenten;leek;prei;73
2020-12-06;False;groenten;leek;prei;71
2020-12-13;False;groenten;leek;prei;75
2020-12-20;False;groenten;leek;prei;68
2020-12-27;False;groenten;leek;prei;62
2021-01-03;False;groenten;leek;prei;92
2021-01-10;False;groenten;leek;prei;98
2021-01-17;False;groenten;leek;prei;79
2021-01-24;False;groenten;leek;prei;90
2021-01-31;False;groenten;leek;prei;78
2021-02-07;False;groenten;leek;prei;60
2021-02-14;False;groenten;leek;prei;73
2021-02-21;False;groenten;leek;prei;63
2021-02-28;False;groenten;leek;prei;62
2021-03-07;False;groenten;leek;prei;72
2021-03-14;False;groenten;leek;prei;76
2021-03-21;False;groenten;leek;prei;87
2021-03-28;False;groenten;leek;prei;81
2021-04-04;False;groenten;leek;prei;66
2021-04-11;False;groenten;leek;prei;69
2021-04-18;False;groenten;leek;prei;60
2021-04-25;False;groenten;leek;prei;52
2021-05-02;False;groenten;leek;prei;60
2021-05-09;False;groenten;leek;prei;57
2021-05-16;False;groenten;leek;prei;52
2021-05-23;False;groenten;leek;prei;42
2021-05-30;False;groenten;leek;prei;39
2021-06-06;False;groenten;leek;prei;33
2021-06-13;False;groenten;leek;prei;30
2021-06-20;False;groenten;leek;prei;32
2021-06-27;False;groenten;leek;prei;36
2021-07-04;False;groenten;leek;prei;39
2021-07-11;False;groenten;leek;prei;44
2021-07-18;False;groenten;leek;prei;51
2021-07-25;False;groenten;leek;prei;42
2021-08-01;False;groenten;leek;prei;40
2021-08-08;False;groenten;leek;prei;45
2021-08-15;False;groenten;leek;prei;52
2021-08-22;False;groenten;leek;prei;53
2021-08-29;False;groenten;leek;prei;54
2021-09-05;False;groenten;leek;prei;37
2021-09-12;False;groenten;leek;prei;61
2021-09-19;False;groenten;leek;prei;55
2021-09-26;False;groenten;leek;prei;56
2021-10-03;False;groenten;leek;prei;50
2021-10-10;False;groenten;leek;prei;63
2021-10-17;False;groenten;leek;prei;60
2021-10-24;False;groenten;leek;prei;68
2021-10-31;False;groenten;leek;prei;69
2021-11-07;False;groenten;leek;prei;72
2021-11-14;False;groenten;leek;prei;86
2021-11-21;False;groenten;leek;prei;71
2021-11-28;False;groenten;leek;prei;70
2021-12-05;False;groenten;leek;prei;69
2021-12-12;False;groenten;leek;prei;68
2021-12-19;False;groenten;leek;prei;68
2021-12-26;False;groenten;leek;prei;66
2017-12-31;False;groenten;green beans;sperziebonen;28
2018-01-07;False;groenten;green beans;sperziebonen;40
2018-01-14;False;groenten;green beans;sperziebonen;38
2018-01-21;False;groenten;green beans;sperziebonen;37
2018-01-28;False;groenten;green beans;sperziebonen;37
2018-02-04;False;groenten;green beans;sperziebonen;41
2018-02-11;False;groenten;green beans;sperziebonen;30
2018-02-18;False;groenten;green beans;sperziebonen;35
2018-02-25;False;groenten;green beans;sperziebonen;30
2018-03-04;False;groenten;green beans;sperziebonen;28
2018-03-11;False;groenten;green beans;sperziebonen;34
2018-03-18;False;groenten;green beans;sperziebonen;43
2018-03-25;False;groenten;green beans;sperziebonen;33
2018-04-01;False;groenten;green beans;sperziebonen;48
2018-04-08;False;groenten;green beans;sperziebonen;46
2018-04-15;False;groenten;green beans;sperziebonen;42
2018-04-22;False;groenten;green beans;sperziebonen;17
2018-04-29;False;groenten;green beans;sperziebonen;27
2018-05-06;False;groenten;green beans;sperziebonen;29
2018-05-13;False;groenten;green beans;sperziebonen;42
2018-05-20;False;groenten;green beans;sperziebonen;37
2018-05-27;False;groenten;green beans;sperziebonen;40
2018-06-03;False;groenten;green beans;sperziebonen;34
2018-06-10;False;groenten;green beans;sperziebonen;35
2018-06-17;False;groenten;green beans;sperziebonen;40
2018-06-24;False;groenten;green beans;sperziebonen;37
2018-07-01;False;groenten;green beans;sperziebonen;43
2018-07-08;False;groenten;green beans;sperziebonen;48
2018-07-15;False;groenten;green beans;sperziebonen;54
2018-07-22;False;groenten;green beans;sperziebonen;66
2018-07-29;False;groenten;green beans;sperziebonen;50
2018-08-05;False;groenten;green beans;sperziebonen;56
2018-08-12;False;groenten;green beans;sperziebonen;56
2018-08-19;False;groenten;green beans;sperziebonen;52
2018-08-26;False;groenten;green beans;sperziebonen;48
2018-09-02;False;groenten;green beans;sperziebonen;51
2018-09-09;False;groenten;green beans;sperziebonen;50
2018-09-16;False;groenten;green beans;sperziebonen;45
2018-09-23;False;groenten;green beans;sperziebonen;53
2018-09-30;False;groenten;green beans;sperziebonen;46
2018-10-07;False;groenten;green beans;sperziebonen;57
2018-10-14;False;groenten;green beans;sperziebonen;51
2018-10-21;False;groenten;green beans;sperziebonen;41
2018-10-28;False;groenten;green beans;sperziebonen;32
2018-11-04;False;groenten;green beans;sperziebonen;41
2018-11-11;False;groenten;green beans;sperziebonen;30
2018-11-18;False;groenten;green beans;sperziebonen;36
2018-11-25;False;groenten;green beans;sperziebonen;27
2018-12-02;False;groenten;green beans;sperziebonen;42
2018-12-09;False;groenten;green beans;sperziebonen;40
2018-12-16;False;groenten;green beans;sperziebonen;52
2018-12-23;False;groenten;green beans;sperziebonen;75
2018-12-30;False;groenten;green beans;sperziebonen;41
2019-01-06;False;groenten;green beans;sperziebonen;55
2019-01-13;False;groenten;green beans;sperziebonen;55
2019-01-20;False;groenten;green beans;sperziebonen;36
2019-01-27;False;groenten;green beans;sperziebonen;40
2019-02-03;False;groenten;green beans;sperziebonen;30
2019-02-10;False;groenten;green beans;sperziebonen;31
2019-02-17;False;groenten;green beans;sperziebonen;36
2019-02-24;False;groenten;green beans;sperziebonen;43
2019-03-03;False;groenten;green beans;sperziebonen;40
2019-03-10;False;groenten;green beans;sperziebonen;38
2019-03-17;False;groenten;green beans;sperziebonen;30
2019-03-24;False;groenten;green beans;sperziebonen;28
2019-03-31;False;groenten;green beans;sperziebonen;37
2019-04-07;False;groenten;green beans;sperziebonen;37
2019-04-14;False;groenten;green beans;sperziebonen;44
2019-04-21;False;groenten;green beans;sperziebonen;41
2019-04-28;False;groenten;green beans;sperziebonen;47
2019-05-05;False;groenten;green beans;sperziebonen;41
2019-05-12;False;groenten;green beans;sperziebonen;43
2019-05-19;False;groenten;green beans;sperziebonen;39
2019-05-26;False;groenten;green beans;sperziebonen;35
2019-06-02;False;groenten;green beans;sperziebonen;34
2019-06-09;False;groenten;green beans;sperziebonen;31
2019-06-16;False;groenten;green beans;sperziebonen;36
2019-06-23;False;groenten;green beans;sperziebonen;32
2019-06-30;False;groenten;green beans;sperziebonen;39
2019-07-07;False;groenten;green beans;sperziebonen;48
2019-07-14;False;groenten;green beans;sperziebonen;57
2019-07-21;False;groenten;green beans;sperziebonen;60
2019-07-28;False;groenten;green beans;sperziebonen;70
2019-08-04;False;groenten;green beans;sperziebonen;58
2019-08-11;False;groenten;green beans;sperziebonen;63
2019-08-18;False;groenten;green beans;sperziebonen;70
2019-08-25;False;groenten;green beans;sperziebonen;51
2019-09-01;False;groenten;green beans;sperziebonen;61
2019-09-08;False;groenten;green beans;sperziebonen;81
2019-09-15;False;groenten;green beans;sperziebonen;60
2019-09-22;False;groenten;green beans;sperziebonen;62
2019-09-29;False;groenten;green beans;sperziebonen;54
2019-10-06;False;groenten;green beans;sperziebonen;40
2019-10-13;False;groenten;green beans;sperziebonen;50
2019-10-20;False;groenten;green beans;sperziebonen;50
2019-10-27;False;groenten;green beans;sperziebonen;44
2019-11-03;False;groenten;green beans;sperziebonen;41
2019-11-10;False;groenten;green beans;sperziebonen;38
2019-11-17;False;groenten;green beans;sperziebonen;45
2019-11-24;False;groenten;green beans;sperziebonen;33
2019-12-01;False;groenten;green beans;sperziebonen;33
2019-12-08;False;groenten;green beans;sperziebonen;42
2019-12-15;False;groenten;green beans;sperziebonen;55
2019-12-22;False;groenten;green beans;sperziebonen;96
2019-12-29;False;groenten;green beans;sperziebonen;43
2020-01-05;False;groenten;green beans;sperziebonen;47
2020-01-12;False;groenten;green beans;sperziebonen;49
2020-01-19;False;groenten;green beans;sperziebonen;61
2020-01-26;False;groenten;green beans;sperziebonen;49
2020-02-02;False;groenten;green beans;sperziebonen;42
2020-02-09;False;groenten;green beans;sperziebonen;42
2020-02-16;False;groenten;green beans;sperziebonen;38
2020-02-23;False;groenten;green beans;sperziebonen;48
2020-03-01;False;groenten;green beans;sperziebonen;44
2020-03-08;False;groenten;green beans;sperziebonen;53
2020-03-15;False;groenten;green beans;sperziebonen;42
2020-03-22;False;groenten;green beans;sperziebonen;45
2020-03-29;False;groenten;green beans;sperziebonen;56
2020-04-05;False;groenten;green beans;sperziebonen;57
2020-04-12;False;groenten;green beans;sperziebonen;67
2020-04-19;False;groenten;green beans;sperziebonen;62
2020-04-26;False;groenten;green beans;sperziebonen;65
2020-05-03;False;groenten;green beans;sperziebonen;61
2020-05-10;False;groenten;green beans;sperziebonen;66
2020-05-17;False;groenten;green beans;sperziebonen;47
2020-05-24;False;groenten;green beans;sperziebonen;49
2020-05-31;False;groenten;green beans;sperziebonen;48
2020-06-07;False;groenten;green beans;sperziebonen;59
2020-06-14;False;groenten;green beans;sperziebonen;61
2020-06-21;False;groenten;green beans;sperziebonen;40
2020-06-28;False;groenten;green beans;sperziebonen;51
2020-07-05;False;groenten;green beans;sperziebonen;60
2020-07-12;False;groenten;green beans;sperziebonen;62
2020-07-19;False;groenten;green beans;sperziebonen;75
2020-07-26;False;groenten;green beans;sperziebonen;77
2020-08-02;False;groenten;green beans;sperziebonen;93
2020-08-09;False;groenten;green beans;sperziebonen;84
2020-08-16;False;groenten;green beans;sperziebonen;68
2020-08-23;False;groenten;green beans;sperziebonen;73
2020-08-30;False;groenten;green beans;sperziebonen;65
2020-09-06;False;groenten;green beans;sperziebonen;67
2020-09-13;False;groenten;green beans;sperziebonen;68
2020-09-20;False;groenten;green beans;sperziebonen;64
2020-09-27;False;groenten;green beans;sperziebonen;66
2020-10-04;False;groenten;green beans;sperziebonen;65
2020-10-11;False;groenten;green beans;sperziebonen;49
2020-10-18;False;groenten;green beans;sperziebonen;42
2020-10-25;False;groenten;green beans;sperziebonen;47
